country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2000,99.631347181465,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2001,99.6313488418055,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2002,99.63135284599534,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2003,99.63134693721918,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2004,99.63135370519548,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2005,99.63135284114141,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2006,99.63134860291588,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2007,99.63134790163267,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2008,99.63134576578317,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2009,99.63134902844448,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2010,99.63966467713547,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2011,99.64797617061777,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2012,99.6562942460374,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2013,99.66460611906481,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2014,99.67292408505617,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2015,99.68123686119162,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2016,99.68955963654747,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2017,99.69786904929531,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2018,99.70618599279996,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2019,99.71450454021208,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2020,99.72281208957982,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2021,99.73113432747549,Total,,%,,,,Total
Belgium,BE,BEL,56,Proportion of population using safely managed drinking water services,2022,99.739449377802,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2000,22.29280748047621,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2001,22.74600974209124,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2002,23.20096352309598,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2003,23.65746897596735,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2004,24.11556723573812,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2005,24.56424472244963,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2006,24.9185279624971,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2007,25.27158046598784,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2008,25.6233267555193,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2009,25.97302454366356,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2010,26.32106773610695,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2011,30.24204169625669,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2012,34.16600228806827,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2013,38.09039760086655,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2014,42.76109598555054,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2015,47.45906674459683,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2016,52.08909145011624,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2017,56.59074988674243,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2018,60.82677608385142,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2019,65.00830509602216,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2020,69.13715867609322,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2021,72.66556687057164,Total,,%,,,,Total
Bhutan,BT,BTN,64,Proportion of population using safely managed drinking water services,2022,73.34199194396606,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2000,87.3499798958305,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2001,87.47272339195378,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2002,87.59461705668548,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2003,87.71558367994875,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2004,87.83569082847271,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2005,87.95482538046552,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2006,88.0730308940977,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2007,88.19036489739673,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2008,88.30675930247028,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2009,88.42221306994071,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2010,88.5367333423369,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2011,88.65033870629114,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2012,88.70229292377081,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2013,88.79768210025975,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2014,88.81718496869729,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2015,88.82512688785658,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2016,88.83335833501206,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2017,88.84189746228316,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2018,88.85069349833702,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2019,88.72297589044334,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2020,88.13888188733421,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2021,87.55478379579945,Total,,%,,,,Total
Bosnia and Herzegovina,BA,BIH,70,Proportion of population using safely managed drinking water services,2022,86.97067946128278,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2000,76.0321004143178,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2001,76.59752565071638,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2002,76.98463910846147,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2003,77.26596853769628,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2004,77.54171058019388,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2005,77.81196825567666,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2006,78.0771293045467,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2007,78.33726592262863,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2008,78.59245281005539,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2009,78.84220569552946,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2010,79.08718375520908,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2011,79.32989308240995,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2012,79.56786712602928,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2013,80.38308089329914,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2014,81.19480277944089,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2015,82.00246168382645,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2016,82.74326021049153,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2017,83.60515497911059,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2018,84.40003882306921,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2019,85.19092589711046,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2020,85.92161788358636,Total,,%,,,,Total
Brazil,BR,BRA,76,Proportion of population using safely managed drinking water services,2021,86.64403311599396,Total,,%,,,,Total
